tree_label	candidate_id	source	gene_id	relative_gene_position	relative_bp_start	relative_bp_end	strand	plot_label	neighborhood_structure_class	strict_synteny_QC_pass	annotation
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	GFF+DRAM annotation	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_41	5	6064	6492	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	GFF+DRAM annotation	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_42	6	6492	6942	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; molybdopterin synthase catalytic subunit [EC:2.8.1.12] (db=kegg)
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	GFF+DRAM annotation	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_43	7	6952	7206	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; sulfur-carrier protein (db=kegg)
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	GFF+DRAM annotation	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_44	8	7232	8474	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; molybdopterin molybdotransferase [EC:2.10.1.1] (db=kegg)
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	GFF+DRAM annotation	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_45	9	8514	9048	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; molybdopterin adenylyltransferase [EC:2.7.7.75] (db=kegg)
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	GFF+DRAM annotation	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_46	10	9208	11270	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; ABC-2 type transport system permease protein (db=kegg)
ES|C1_12-18_bin24-k141_2459344_2	C1_12-18_bin24-k141_2459344_2	joint reference search + strict-QC	C1_12-18_bin24_C1_12-18_bin24-k141_2459344_1	-1	-1487	-1071	+	IdrB/AioB-related small subunit	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
ES|C1_12-18_bin24-k141_2459344_2	C1_12-18_bin24-k141_2459344_2	focal MAG candidate + GFF	C1_12-18_bin24_C1_12-18_bin24-k141_2459344_2	0	-1060	1060	+	AioA/IdrA-related A	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	GFF+DRAM annotation	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_1	-10	-11466	-10114	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; REP-associated tyrosine transposase (db=kegg)
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	GFF+DRAM annotation	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_2	-9	-9912	-9632	+	function_unknown	partial DIRM-like neighborhood	no	rank: C; uncharacterized protein (db=kegg)
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	GFF+DRAM annotation	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_3	-8	-9638	-9364	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; CopG antitoxin of type II toxin-antitoxin system [PF12441.13] (db=pfam)
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	GFF+DRAM annotation	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_4	-7	-8634	-8200	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	GFF+DRAM annotation	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_5	-6	-8194	-7002	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; 2-phospho-L-lactate transferase CofD [PF01933.23] (db=pfam)
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	GFF+DRAM annotation	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_6	-5	-6718	-5350	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Calcineurin-like phosphoesterase [PF00149.33] (db=pfam)
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	GFF+DRAM annotation	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_7	-4	-5256	-4660	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; protein SCO1 (db=kegg)
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	joint reference search + strict-QC	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_8	-3	-4300	-3194	+	P-like	partial DIRM-like neighborhood	no	rank: C; cytochrome c peroxidase [EC:1.11.1.5] (db=kegg)
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	joint reference search + strict-QC	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_9	-2	-3180	-1936	+	P-like	partial DIRM-like neighborhood	no	rank: C; cytochrome c peroxidase [EC:1.11.1.5] (db=kegg)
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	joint reference search + strict-QC	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_10	-1	-1936	-1360	+	IdrB/AioB-related small subunit	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	focal MAG candidate + GFF	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_11	0	-1346	1346	+	AioA/IdrA-related A	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	GFF+DRAM annotation	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_12	1	1552	2470	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8] (db=kegg)
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	GFF+DRAM annotation	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_13	2	2518	2820	-	function_unknown	partial DIRM-like neighborhood	no	rank: C; uncharacterized protein (db=kegg)
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	GFF+DRAM annotation	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_14	3	2822	3492	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; intracellular septation protein (db=kegg)
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	GFF+DRAM annotation	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_15	4	3528	4292	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	GFF+DRAM annotation	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_16	5	4418	5286	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; 3',5'-nucleoside bisphosphate phosphatase [EC:3.1.3.97] (db=kegg)
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	GFF+DRAM annotation	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_17	6	5296	5918	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; L-threonylcarbamoyladenylate synthase [EC:2.7.7.87] (db=kegg)
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	GFF+DRAM annotation	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_18	7	5938	6624	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Peptidase family M50 [PF02163.27] (db=pfam)
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	GFF+DRAM annotation	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_19	8	6626	7840	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; tryptophanyl-tRNA synthetase [EC:6.1.1.2] (db=kegg)
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	GFF+DRAM annotation	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_20	9	7926	8696	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; segregation and condensation protein A (db=kegg)
ES|C1_12-18_bin19-k141_2550623_11	C1_12-18_bin19-k141_2550623_11	GFF+DRAM annotation	C1_12-18_bin19_C1_12-18_bin19-k141_2550623_21	10	8698	9628	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; segregation and condensation protein B (db=kegg)
ES|S15_8-10_bin20-k141_2063280_11	S15_8-10_bin20-k141_2063280_11	GFF+DRAM annotation	S15_8-10_bin20_S15_8-10_bin20-k141_2063280_1	-10	-11156	-10740	-	other annotated CDS	unresolved/truncated neighborhood	no	rank: E
ES|S15_8-10_bin20-k141_2063280_11	S15_8-10_bin20-k141_2063280_11	GFF+DRAM annotation	S15_8-10_bin20_S15_8-10_bin20-k141_2063280_2	-9	-10750	-9790	-	other annotated CDS	unresolved/truncated neighborhood	no	rank: D; Outer membrane lipoprotein-sorting protein [PF17131.9] (db=pfam)
ES|S15_8-10_bin20-k141_2063280_11	S15_8-10_bin20-k141_2063280_11	GFF+DRAM annotation	S15_8-10_bin20_S15_8-10_bin20-k141_2063280_3	-8	-9526	-9056	-	other annotated CDS	unresolved/truncated neighborhood	no	rank: C; FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8] (db=kegg)
ES|S15_8-10_bin20-k141_2063280_11	S15_8-10_bin20-k141_2063280_11	GFF+DRAM annotation	S15_8-10_bin20_S15_8-10_bin20-k141_2063280_4	-7	-8506	-7358	+	other annotated CDS	unresolved/truncated neighborhood	no	rank: C; HlyD family secretion protein (db=kegg)
ES|S15_8-10_bin20-k141_2063280_11	S15_8-10_bin20-k141_2063280_11	GFF+DRAM annotation	S15_8-10_bin20_S15_8-10_bin20-k141_2063280_5	-6	-7358	-6668	+	other annotated CDS	unresolved/truncated neighborhood	no	rank: C; putative ABC transport system ATP-binding protein (db=kegg)
ES|S15_8-10_bin20-k141_2063280_11	S15_8-10_bin20-k141_2063280_11	GFF+DRAM annotation	S15_8-10_bin20_S15_8-10_bin20-k141_2063280_6	-5	-6678	-5476	+	other annotated CDS	unresolved/truncated neighborhood	no	rank: C; putative ABC transport system permease protein (db=kegg)
ES|S15_8-10_bin20-k141_2063280_11	S15_8-10_bin20-k141_2063280_11	GFF+DRAM annotation	S15_8-10_bin20_S15_8-10_bin20-k141_2063280_7	-4	-5012	-3814	+	other annotated CDS	unresolved/truncated neighborhood	no	rank: C; putative ABC transport system permease protein (db=kegg)
ES|S15_8-10_bin20-k141_2063280_11	S15_8-10_bin20-k141_2063280_11	GFF+DRAM annotation	S15_8-10_bin20_S15_8-10_bin20-k141_2063280_8	-3	-3738	-3530	+	other annotated CDS	unresolved/truncated neighborhood	no	rank: E
ES|S15_8-10_bin20-k141_2063280_11	S15_8-10_bin20-k141_2063280_11	GFF+DRAM annotation	S15_8-10_bin20_S15_8-10_bin20-k141_2063280_9	-2	-3412	-2650	+	other annotated CDS	unresolved/truncated neighborhood	no	rank: E
ES|S15_8-10_bin20-k141_2063280_11	S15_8-10_bin20-k141_2063280_11	GFF+DRAM annotation	S15_8-10_bin20_S15_8-10_bin20-k141_2063280_10	-1	-2654	-1488	+	other annotated CDS	unresolved/truncated neighborhood	no	rank: E
ES|S15_8-10_bin20-k141_2063280_11	S15_8-10_bin20-k141_2063280_11	focal MAG candidate + GFF	S15_8-10_bin20_S15_8-10_bin20-k141_2063280_11	0	-1346	1346	-	AioA/IdrA-related A	unresolved/truncated neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
AS|S1_9-12_bin1-k141_675749_2	S1_9-12_bin1-k141_675749_2	joint reference search + strict-QC	S1_9-12_bin1_S1_9-12_bin1-k141_675749_1	-1	-1718	-1116	+	IdrB/AioB-related small subunit	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
AS|S1_9-12_bin1-k141_675749_2	S1_9-12_bin1-k141_675749_2	focal MAG candidate + GFF	S1_9-12_bin1_S1_9-12_bin1-k141_675749_2	0	-1106	1106	+	AioA/IdrA-related A	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY365BB-8-12_bin7-k141_1337394_7	SY365BB-8-12_bin7-k141_1337394_7	GFF+DRAM annotation	SY365BB-8-12_bin7_SY365BB-8-12_bin7-k141_1337394_1	-6	-11047	-9701	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Sigma-54 interaction domain [PF00158.31]; Sigma-54 interaction domain [PF14532.11]; Response regulator receiver domain [PF00072.29]; AAA domain (Cdc48 subfamily) [PF07724.19] (db=pfam)
IS|SY365BB-8-12_bin7-k141_1337394_7	SY365BB-8-12_bin7-k141_1337394_7	GFF+DRAM annotation	SY365BB-8-12_bin7_SY365BB-8-12_bin7-k141_1337394_2	-5	-9708	-7186	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.31]; PAS domain [PF13426.12]; PAS fold [PF08448.15]; PAS fold [PF00989.30]; His Kinase A (phospho-acceptor) domain [PF00512.30]; PAS fold [PF08447.17]; GHKL domain [PF14501.11] (db=pfam)
IS|SY365BB-8-12_bin7-k141_1337394_7	SY365BB-8-12_bin7-k141_1337394_7	GFF+DRAM annotation	SY365BB-8-12_bin7_SY365BB-8-12_bin7-k141_1337394_3	-4	-6989	-4665	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY365BB-8-12_bin7-k141_1337394_7	SY365BB-8-12_bin7-k141_1337394_7	joint reference search + strict-QC	SY365BB-8-12_bin7_SY365BB-8-12_bin7-k141_1337394_4	-3	-4323	-3229	+	P-like	partial DIRM-like neighborhood	no	rank: C; cytochrome c peroxidase [EC:1.11.1.5] (db=kegg)
IS|SY365BB-8-12_bin7-k141_1337394_7	SY365BB-8-12_bin7-k141_1337394_7	joint reference search + strict-QC	SY365BB-8-12_bin7_SY365BB-8-12_bin7-k141_1337394_5	-2	-3266	-1968	+	P-like	partial DIRM-like neighborhood	no	rank: C; cytochrome c peroxidase [EC:1.11.1.5] (db=kegg)
IS|SY365BB-8-12_bin7-k141_1337394_7	SY365BB-8-12_bin7-k141_1337394_7	joint reference search + strict-QC	SY365BB-8-12_bin7_SY365BB-8-12_bin7-k141_1337394_6	-1	-1971	-1351	+	IdrB/AioB-related small subunit	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY365BB-8-12_bin7-k141_1337394_7	SY365BB-8-12_bin7-k141_1337394_7	focal MAG candidate + GFF	SY365BB-8-12_bin7_SY365BB-8-12_bin7-k141_1337394_7	0	-1348	1348	+	AioA/IdrA-related A	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY365BB-8-12_bin7-k141_1337394_7	SY365BB-8-12_bin7-k141_1337394_7	GFF+DRAM annotation	SY365BB-8-12_bin7_SY365BB-8-12_bin7-k141_1337394_8	1	1600	2103	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; peptide deformylase [EC:3.5.1.88] (db=kegg)
IS|SY365BB-8-12_bin7-k141_1337394_7	SY365BB-8-12_bin7-k141_1337394_7	GFF+DRAM annotation	SY365BB-8-12_bin7_SY365BB-8-12_bin7-k141_1337394_9	2	2139	2801	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; 'Cold-shock' DNA-binding domain [PF00313.27] (db=pfam)
IS|SY365BB-8-12_bin7-k141_1337394_7	SY365BB-8-12_bin7-k141_1337394_7	GFF+DRAM annotation	SY365BB-8-12_bin7_SY365BB-8-12_bin7-k141_1337394_10	3	3033	3845	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104] (db=kegg)
IS|SY365BB-8-12_bin7-k141_1337394_7	SY365BB-8-12_bin7-k141_1337394_7	GFF+DRAM annotation	SY365BB-8-12_bin7_SY365BB-8-12_bin7-k141_1337394_11	4	3912	4076	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY365BB-8-12_bin7-k141_1337394_7	SY365BB-8-12_bin7-k141_1337394_7	GFF+DRAM annotation	SY365BB-8-12_bin7_SY365BB-8-12_bin7-k141_1337394_12	5	4146	4853	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; inner membrane protein (db=kegg)
IS|SY365BB-8-12_bin7-k141_1337394_7	SY365BB-8-12_bin7-k141_1337394_7	GFF+DRAM annotation	SY365BB-8-12_bin7_SY365BB-8-12_bin7-k141_1337394_13	6	4954	5313	-	function_unknown	partial DIRM-like neighborhood	no	rank: D; Protein of unknown function (DUF2750) [PF11042.13] (db=pfam)
IS|SY365BB-8-12_bin7-k141_1337394_7	SY365BB-8-12_bin7-k141_1337394_7	GFF+DRAM annotation	SY365BB-8-12_bin7_SY365BB-8-12_bin7-k141_1337394_14	7	5753	6430	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; protein dithiol oxidoreductase (disulfide-forming) [EC:1.8.4.15] (db=kegg)
IS|SY365BB-8-12_bin7-k141_1337394_7	SY365BB-8-12_bin7-k141_1337394_7	GFF+DRAM annotation	SY365BB-8-12_bin7_SY365BB-8-12_bin7-k141_1337394_15	8	6672	7511	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; 2OG-Fe(II) oxygenase superfamily [PF03171.25]; non-haem dioxygenase in morphine synthesis N-terminal [PF14226.11] (db=pfam)
