target_gene_id,MAG_id,branch,habitat,sample_group,sample_id,target_contig,neighbor_orf_id,contig_id,relative_position,strand,start,end,KO,product,function_class,function_label,is_target,source_remote_orf_path
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_91,k141_281775,-1,-,85520,87697,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_92,k141_281775,0,-,87870,90548,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_93,k141_281775,1,-,90561,91142,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_94,k141_281775,2,-,91165,92307,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_95,k141_281775,3,-,92325,93407,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_96,k141_281775,4,-,93617,95890,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_97,k141_281775,5,-,95902,97032,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_98,k141_281775,6,-,97029,98789,K00425,cytochrome bd ubiquinol oxidase subunit I,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_99,k141_281775,7,-,98799,98927,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_100,k141_281775,8,-,99283,99585,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_101,k141_281775,9,+,99869,100597,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_102,k141_281775,10,+,100590,101585,K01772,protoporphyrin/coproporphyrin ferrochelatase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SQ_58_0-4_bin4-k141_1629246_3,SQ_58_0-4_bin4,unknown AioA-like / uncertain DMSOR,AS,SQ_58_0,SQ_58_0-4,k141_1629246,k141_1629246_1,k141_1629246,-2,-,51,533,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SQ_58_0-4_bin4-k141_1629246_3,SQ_58_0-4_bin4,unknown AioA-like / uncertain DMSOR,AS,SQ_58_0,SQ_58_0-4,k141_1629246,k141_1629246_2,k141_1629246,-1,+,591,1172,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SQ_58_0-4_bin4-k141_1629246_3,SQ_58_0-4_bin4,unknown AioA-like / uncertain DMSOR,AS,SQ_58_0,SQ_58_0-4,k141_1629246,k141_1629246_3,k141_1629246,0,+,1169,3667,K08356,arsenite oxidase large subunit,Target uncertain AioA-like,AioA-like?,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin2-k141_1353278_2,SY366YW-0-4_bin2,unknown AioA-like / uncertain DMSOR,IS,SY366YW-0-4,SY366YW-0-4,k141_1353278,k141_1353278_1,k141_1353278,-1,+,1,474,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin2-k141_1353278_2,SY366YW-0-4_bin2,unknown AioA-like / uncertain DMSOR,IS,SY366YW-0-4,SY366YW-0-4,k141_1353278,k141_1353278_2,k141_1353278,0,+,471,2969,K08356,arsenite oxidase large subunit,Target uncertain AioA-like,AioA-like?,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY366YW-0-4_bin2-k141_1353278_2,SY366YW-0-4_bin2,unknown AioA-like / uncertain DMSOR,IS,SY366YW-0-4,SY366YW-0-4,k141_1353278,k141_1353278_3,k141_1353278,1,+,3097,3603,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin14-k141_222555_4,SY368YW-8-12_bin14,unknown AioA-like / uncertain DMSOR,IS,SY368YW-8-12,SY368YW-8-12,k141_222555,k141_222555_1,k141_222555,-3,-,3,2720,K09118,uncharacterized protein,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin14-k141_222555_4,SY368YW-8-12_bin14,unknown AioA-like / uncertain DMSOR,IS,SY368YW-8-12,SY368YW-8-12,k141_222555,k141_222555_2,k141_222555,-2,-,2763,4622,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin14-k141_222555_4,SY368YW-8-12_bin14,unknown AioA-like / uncertain DMSOR,IS,SY368YW-8-12,SY368YW-8-12,k141_222555,k141_222555_3,k141_222555,-1,-,4690,5694,K07177,Lon-like protease,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin14-k141_222555_4,SY368YW-8-12_bin14,unknown AioA-like / uncertain DMSOR,IS,SY368YW-8-12,SY368YW-8-12,k141_222555,k141_222555_4,k141_222555,0,-,5802,8312,K08356,arsenite oxidase large subunit,Target uncertain AioA-like,AioA-like?,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin14-k141_222555_4,SY368YW-8-12_bin14,unknown AioA-like / uncertain DMSOR,IS,SY368YW-8-12,SY368YW-8-12,k141_222555,k141_222555_5,k141_222555,1,-,8309,9061,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin16-k141_314641_4,SY368YW-8-12_bin16,unknown AioA-like / uncertain DMSOR,IS,SY368YW-8-12,SY368YW-8-12,k141_314641,k141_314641_1,k141_314641,-3,+,1,774,K07301,cation:H+ antiporter,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin16-k141_314641_4,SY368YW-8-12_bin16,unknown AioA-like / uncertain DMSOR,IS,SY368YW-8-12,SY368YW-8-12,k141_314641,k141_314641_2,k141_314641,-2,-,828,1301,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin16-k141_314641_4,SY368YW-8-12_bin16,unknown AioA-like / uncertain DMSOR,IS,SY368YW-8-12,SY368YW-8-12,k141_314641,k141_314641_3,k141_314641,-1,+,1452,2042,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin16-k141_314641_4,SY368YW-8-12_bin16,unknown AioA-like / uncertain DMSOR,IS,SY368YW-8-12,SY368YW-8-12,k141_314641,k141_314641_4,k141_314641,0,+,2042,4516,K08356,arsenite oxidase large subunit,Target uncertain AioA-like,AioA-like?,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin16-k141_314641_4,SY368YW-8-12_bin16,unknown AioA-like / uncertain DMSOR,IS,SY368YW-8-12,SY368YW-8-12,k141_314641,k141_314641_5,k141_314641,1,-,4559,5233,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin16-k141_314641_4,SY368YW-8-12_bin16,unknown AioA-like / uncertain DMSOR,IS,SY368YW-8-12,SY368YW-8-12,k141_314641,k141_314641_6,k141_314641,2,+,5271,6389,K07682,"two-component system, NarL family, sensor histidine kinase DevS",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY368YW-8-12_bin16-k141_314641_4,SY368YW-8-12_bin16,unknown AioA-like / uncertain DMSOR,IS,SY368YW-8-12,SY368YW-8-12,k141_314641,k141_314641_7,k141_314641,3,-,6364,6567,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin26-k141_460220_2,SY459WG-0-4_bin26,unknown AioA-like / uncertain DMSOR,IS,SY459WG-0-4,SY459WG-0-4,k141_460220,k141_460220_1,k141_460220,-1,+,1,546,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin26-k141_460220_2,SY459WG-0-4_bin26,unknown AioA-like / uncertain DMSOR,IS,SY459WG-0-4,SY459WG-0-4,k141_460220,k141_460220_2,k141_460220,0,+,543,3044,K08356,arsenite oxidase large subunit,Target uncertain AioA-like,AioA-like?,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin26-k141_460220_2,SY459WG-0-4_bin26,unknown AioA-like / uncertain DMSOR,IS,SY459WG-0-4,SY459WG-0-4,k141_460220,k141_460220_3,k141_460220,1,-,2891,3319,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin26-k141_460220_2,SY459WG-0-4_bin26,unknown AioA-like / uncertain DMSOR,IS,SY459WG-0-4,SY459WG-0-4,k141_460220,k141_460220_4,k141_460220,2,+,3354,3899,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin26-k141_460220_2,SY459WG-0-4_bin26,unknown AioA-like / uncertain DMSOR,IS,SY459WG-0-4,SY459WG-0-4,k141_460220,k141_460220_5,k141_460220,3,+,3933,4463,K02435,aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin26-k141_460220_2,SY459WG-0-4_bin26,unknown AioA-like / uncertain DMSOR,IS,SY459WG-0-4,SY459WG-0-4,k141_460220,k141_460220_6,k141_460220,4,+,4491,5393,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin26-k141_460220_2,SY459WG-0-4_bin26,unknown AioA-like / uncertain DMSOR,IS,SY459WG-0-4,SY459WG-0-4,k141_460220,k141_460220_7,k141_460220,5,-,5410,6633,K21401,menaquinone-9 beta-reductase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin26-k141_460220_2,SY459WG-0-4_bin26,unknown AioA-like / uncertain DMSOR,IS,SY459WG-0-4,SY459WG-0-4,k141_460220,k141_460220_8,k141_460220,6,-,6654,8315,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin26-k141_460220_2,SY459WG-0-4_bin26,unknown AioA-like / uncertain DMSOR,IS,SY459WG-0-4,SY459WG-0-4,k141_460220,k141_460220_9,k141_460220,7,-,8319,9155,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_40,k141_681176,-10,+,49147,51222,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_41,k141_681176,-9,+,51219,52421,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_42,k141_681176,-8,-,52409,53452,K03469,ribonuclease HI,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_43,k141_681176,-7,-,53500,53715,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_44,k141_681176,-6,+,53821,56259,K00163,pyruvate dehydrogenase E1 component,Redox/oxidoreductase,Redox,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_45,k141_681176,-5,-,56263,57042,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_46,k141_681176,-4,-,57070,57498,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_47,k141_681176,-3,+,57601,58626,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_48,k141_681176,-2,-,58623,59321,K07695,"two-component system, NarL family, response regulator DevR",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_49,k141_681176,-1,+,59409,60446,K07682,"two-component system, NarL family, sensor histidine kinase DevS",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_50,k141_681176,0,-,60443,62926,K08356,arsenite oxidase large subunit,Target uncertain AioA-like,AioA-like?,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_51,k141_681176,1,-,62929,63549,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_52,k141_681176,2,+,63674,64192,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_53,k141_681176,3,-,64198,65325,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_54,k141_681176,4,-,65396,66505,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_55,k141_681176,5,+,66613,66888,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_56,k141_681176,6,+,66947,67321,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_57,k141_681176,7,+,67670,67867,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_58,k141_681176,8,+,67864,68232,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_59,k141_681176,9,+,68397,68972,K04564,"superoxide dismutase, Fe-Mn family",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-4-8_bin39-k141_681176_50,SY459WG-4-8_bin39,unknown AioA-like / uncertain DMSOR,IS,SY459WG-4-8,SY459WG-4-8,k141_681176,k141_681176_60,k141_681176,10,+,68982,69593,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
