target_id	MAG_ID	contig_id	target_gene_index	neighbor_gene_index	relative_position	role	neighbor_raw_id	start	end	strand	prodigal_attrs
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	34	-2	upstream	SY459WG-4-8_bin8-k141_320908_34	30123	30440	+	ID=57_34;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.491
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	35	-1	upstream	SY459WG-4-8_bin8-k141_320908_35	30431	33025	+	ID=57_35;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.469
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	36	0	target	SY459WG-4-8_bin8-k141_320908_36	33022	34392	+	ID=57_36;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.497
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	37	1	downstream	SY459WG-4-8_bin8-k141_320908_37	34438	35058	-	ID=57_37;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.485
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	38	2	downstream	SY459WG-4-8_bin8-k141_320908_38	35154	37865	-	ID=57_38;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.489
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	39	3	downstream	SY459WG-4-8_bin8-k141_320908_39	37877	38491	-	ID=57_39;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.524
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	40	4	downstream	SY459WG-4-8_bin8-k141_320908_40	38488	39678	-	ID=57_40;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.516
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	41	5	downstream	SY459WG-4-8_bin8-k141_320908_41	39694	40812	-	ID=57_41;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.489
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	42	6	downstream	SY459WG-4-8_bin8-k141_320908_42	41106	42581	-	ID=57_42;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.494
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	43	7	downstream	SY459WG-4-8_bin8-k141_320908_43	42574	43002	-	ID=57_43;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.476
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	44	8	downstream	SY459WG-4-8_bin8-k141_320908_44	43002	43451	-	ID=57_44;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.513
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	45	9	downstream	SY459WG-4-8_bin8-k141_320908_45	43462	43716	-	ID=57_45;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.541
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	46	10	downstream	SY459WG-4-8_bin8-k141_320908_46	43742	44983	-	ID=57_46;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.530
SY459WG-8-12_bin19-k141_364478_5	SY459WG-8-12_bin19	SY459WG-8-12_bin19-k141_364478	5	1	-4	upstream	SY459WG-8-12_bin19-k141_364478_1	3	692	-	ID=143_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.559
SY459WG-8-12_bin19-k141_364478_5	SY459WG-8-12_bin19	SY459WG-8-12_bin19-k141_364478	5	2	-3	upstream	SY459WG-8-12_bin19-k141_364478_2	689	799	-	ID=143_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.468
SY459WG-8-12_bin19-k141_364478_5	SY459WG-8-12_bin19	SY459WG-8-12_bin19-k141_364478	5	3	-2	upstream	SY459WG-8-12_bin19-k141_364478_3	827	1564	-	ID=143_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.496
SY459WG-8-12_bin19-k141_364478_5	SY459WG-8-12_bin19	SY459WG-8-12_bin19-k141_364478	5	4	-1	upstream	SY459WG-8-12_bin19-k141_364478_4	1616	3856	-	ID=143_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.542
SY459WG-8-12_bin19-k141_364478_5	SY459WG-8-12_bin19	SY459WG-8-12_bin19-k141_364478	5	5	0	target	SY459WG-8-12_bin19-k141_364478_5	4043	6718	-	ID=143_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.515
SY459WG-8-12_bin19-k141_364478_5	SY459WG-8-12_bin19	SY459WG-8-12_bin19-k141_364478	5	6	1	downstream	SY459WG-8-12_bin19-k141_364478_6	6739	7323	-	ID=143_6;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.515
SY459WG-8-12_bin19-k141_364478_5	SY459WG-8-12_bin19	SY459WG-8-12_bin19-k141_364478	5	7	2	downstream	SY459WG-8-12_bin19-k141_364478_7	7336	7869	-	ID=143_7;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.493
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	82	-10	upstream	SY459WG-8-12_bin2-k141_281775_82	76348	78594	-	ID=38_82;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.551
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	83	-9	upstream	SY459WG-8-12_bin2-k141_281775_83	78742	79461	+	ID=38_83;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.525
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	84	-8	upstream	SY459WG-8-12_bin2-k141_281775_84	79458	80834	-	ID=38_84;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.594
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	85	-7	upstream	SY459WG-8-12_bin2-k141_281775_85	80827	82098	-	ID=38_85;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.608
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	86	-6	upstream	SY459WG-8-12_bin2-k141_281775_86	82102	83745	-	ID=38_86;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.595
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	87	-5	upstream	SY459WG-8-12_bin2-k141_281775_87	83785	84636	-	ID=38_87;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.583
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	88	-4	upstream	SY459WG-8-12_bin2-k141_281775_88	84621	84728	-	ID=38_88;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.463
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	89	-3	upstream	SY459WG-8-12_bin2-k141_281775_89	84750	85490	-	ID=38_89;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.520
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	90	-2	upstream	SY459WG-8-12_bin2-k141_281775_90	85520	87697	-	ID=38_90;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.570
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	91	-1	upstream	SY459WG-8-12_bin2-k141_281775_91	87870	90548	-	ID=38_91;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.539
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	92	0	target	SY459WG-8-12_bin2-k141_281775_92	90561	91142	-	ID=38_92;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.552
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	93	1	downstream	SY459WG-8-12_bin2-k141_281775_93	91165	92307	-	ID=38_93;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.538
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	94	2	downstream	SY459WG-8-12_bin2-k141_281775_94	92325	93407	-	ID=38_94;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.551
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	95	3	downstream	SY459WG-8-12_bin2-k141_281775_95	93355	93561	-	ID=38_95;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.527
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	96	4	downstream	SY459WG-8-12_bin2-k141_281775_96	93617	95890	-	ID=38_96;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.573
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	97	5	downstream	SY459WG-8-12_bin2-k141_281775_97	95902	97032	-	ID=38_97;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.588
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	98	6	downstream	SY459WG-8-12_bin2-k141_281775_98	97029	98789	-	ID=38_98;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.561
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	99	7	downstream	SY459WG-8-12_bin2-k141_281775_99	98799	98927	-	ID=38_99;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.519
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	100	8	downstream	SY459WG-8-12_bin2-k141_281775_100	99283	99585	-	ID=38_100;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.558
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	101	9	downstream	SY459WG-8-12_bin2-k141_281775_101	99869	100597	+	ID=38_101;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.532
SY459WG-8-12_bin2-k141_281775_92	SY459WG-8-12_bin2	SY459WG-8-12_bin2-k141_281775	92	102	10	downstream	SY459WG-8-12_bin2-k141_281775_102	100590	101585	+	ID=38_102;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.549
